0.000000	102.312466
0.010000	102.107776
0.020000	98.840075
0.030000	98.456835
0.040000	97.899762
0.050000	99.390417
0.060000	98.509420
0.070000	97.386134
0.080000	94.411197
0.090000	93.416002
0.100000	92.789218
0.110000	91.260091
0.120000	90.496726
0.130000	92.096860
0.140000	88.535456
0.150000	86.554939
0.160000	86.245749
0.170000	87.299813
0.180000	87.554643
0.190000	86.488964
0.200000	82.105995
0.210000	83.700265
0.220000	83.937416
0.230000	79.708768
0.240000	82.424080
0.250000	79.681094
0.260000	78.879649
0.270000	77.324268
0.280000	77.205212
0.290000	75.920441
0.300000	76.839755
0.310000	73.606100
0.320000	73.252387
0.330000	73.449002
0.340000	72.208076
0.350000	72.380353
0.360000	72.039860
0.370000	72.436784
0.380000	69.024696
0.390000	69.129007
0.400000	70.175961
0.410000	68.758458
0.420000	66.747669
0.430000	67.429972
0.440000	67.550872
0.450000	63.836274
0.460000	63.941177
0.470000	64.890417
0.480000	63.278225
0.490000	63.687472
0.500000	61.352466
0.510000	61.048048
0.520000	60.595411
0.530000	60.914214
0.540000	58.388859
0.550000	58.878893
0.560000	59.794170
0.570000	57.799450
0.580000	57.434666
0.590000	55.736454
0.600000	55.384636
0.610000	55.659293
0.620000	54.580880
0.630000	54.885214
0.640000	55.222270
0.650000	52.891443
0.660000	54.245139
0.670000	51.714561
0.680000	52.934424
0.690000	50.694418
0.700000	50.327654
0.710000	50.293222
0.720000	50.658364
0.730000	48.398140
0.740000	49.745418
0.750000	49.098139
0.760000	48.703459
0.770000	46.777216
0.780000	46.086303
0.790000	47.317433
0.800000	45.248899
0.810000	46.009623
0.820000	45.473738
0.830000	44.693153
0.840000	43.960950
0.850000	44.708379
0.860000	42.755238
0.870000	43.206582
0.880000	42.206109
0.890000	42.737820
0.900000	41.751079
0.910000	42.211010
0.920000	41.185653
0.930000	41.363494
0.940000	39.284639
0.950000	39.528007
0.960000	38.336760
0.970000	38.471059
0.980000	38.134423
0.990000	38.408906
1.000000	37.637821
1.010000	38.224414
1.020000	36.938195
1.030000	35.902456
1.040000	35.385989
1.050000	36.189259
1.060000	35.301290
1.070000	35.144007
1.080000	35.216434
1.090000	33.748897
1.100000	34.622652
1.110000	33.463415
1.120000	32.634599
1.130000	32.491104
1.140000	33.091216
1.150000	31.947513
1.160000	31.492277
1.170000	31.582726
1.180000	31.862599
1.190000	31.202130
1.200000	31.202938
1.210000	31.048973
1.220000	29.524636
1.230000	30.411515
1.240000	29.430238
1.250000	29.509444
1.260000	28.992146
1.270000	28.711223
1.280000	28.168826
1.290000	28.101959
1.300000	27.628283
1.310000	27.553577
1.320000	27.920420
1.330000	27.279836
1.340000	26.921290
1.350000	27.097131
1.360000	26.661406
1.370000	25.683154
1.380000	25.841687
1.390000	25.762194
1.400000	24.663366
1.410000	24.643571
1.420000	24.975990
1.430000	24.825651
1.440000	24.326122
1.450000	24.313140
1.460000	23.914403
1.470000	23.523746
1.480000	23.729305
1.490000	22.607779
1.500000	23.139043
1.510000	22.704545
1.520000	21.990555
1.530000	22.133186
1.540000	22.274674
1.550000	22.283520
1.560000	21.286479
1.570000	21.087356
1.580000	21.043758
1.590000	21.157282
1.600000	21.147396
1.610000	20.912478
1.620000	20.150129
1.630000	20.030456
1.640000	19.867391
1.650000	19.782718
1.660000	19.347632
1.670000	19.033625
1.680000	19.467632
1.690000	19.238132
1.700000	18.292227
1.710000	18.248637
1.720000	18.601897
1.730000	18.415220
1.740000	17.972311
1.750000	17.475028
1.760000	17.699459
1.770000	17.319683
1.780000	17.301057
1.790000	16.747358
1.800000	16.694737
1.810000	16.520078
1.820000	16.486863
1.830000	16.211930
1.840000	15.977806
1.850000	15.834433
1.860000	15.983675
1.870000	15.851690
1.880000	15.601010
1.890000	15.164781
1.900000	15.318359
1.910000	15.458207
1.920000	15.340800
1.930000	14.634456
1.940000	14.591971
1.950000	14.608588
1.960000	14.329306
1.970000	14.497043
1.980000	13.967607
1.990000	14.202467
2.000000	14.185352
2.010000	13.862179
2.020000	13.384498
2.030000	13.338672
2.040000	13.396562
2.050000	13.090940
2.060000	12.968489
2.070000	12.725901
2.080000	12.967213
2.090000	12.842647
2.100000	12.843593
2.110000	12.203790
2.120000	12.085388
2.130000	12.409820
2.140000	11.958785
2.150000	11.836727
2.160000	11.992524
2.170000	11.861250
2.180000	11.333301
2.190000	11.652600
2.200000	11.404299
2.210000	10.980060
2.220000	10.897671
2.230000	11.056580
2.240000	10.649572
2.250000	10.889487
2.260000	10.685435
2.270000	10.794712
2.280000	10.308958
2.290000	10.177324
2.300000	10.034267
2.310000	10.136370
2.320000	10.210243
2.330000	9.809671
2.340000	9.882024
2.350000	9.549980
2.360000	9.469915
2.370000	9.652315
2.380000	9.356117
2.390000	9.346680
2.400000	9.141378
2.410000	9.011622
2.420000	9.301878
2.430000	8.893848
2.440000	8.897298
2.450000	8.664432
2.460000	8.789922
2.470000	8.490130
2.480000	8.628464
2.490000	8.344609
2.500000	8.388050
2.510000	8.341555
2.520000	8.437860
2.530000	8.084115
2.540000	8.137223
2.550000	7.880822
2.560000	8.105045
2.570000	7.746776
2.580000	7.888894
2.590000	7.538931
2.600000	7.798049
2.610000	7.498987
2.620000	7.521983
2.630000	7.404648
2.640000	7.185531
2.650000	7.346998
2.660000	7.010542
2.670000	7.209239
2.680000	6.983867
2.690000	6.990404
2.700000	6.972686
2.710000	6.826488
2.720000	6.704207
2.730000	6.708097
2.740000	6.552603
2.750000	6.691115
2.760000	6.359233
2.770000	6.420299
2.780000	6.302269
2.790000	6.439727
2.80	6.117475
2.81	6.184998
2.82	6.205580
2.83	6.017856
2.84	5.912448
2.85	6.006443
2.86	5.879895
2.87	5.719142
2.88	5.643915
2.89	5.700567
2.90	5.633228
2.91	5.603904
2.92	5.646569
2.93	5.538626
2.94	5.510082
2.95	5.455372
2.96	5.270553
2.97	5.173172
2.98	5.294812
2.99	5.275861
3.00	4.990057
3.01	5.119010
3.02	4.937199
3.03	5.009034
3.04	4.946782
3.05	4.846052
3.06	4.737514
3.07	4.664836
3.08	4.819765
3.09	4.709112
3.10	4.595567
3.11	4.574626
3.12	4.574286
3.13	4.500869
3.14	4.440546
3.15	4.305700
3.16	4.267294
3.17	4.351263
3.18	4.307371
3.19	4.191235
3.20	4.089290
3.21	4.124928
3.22	4.098760
3.23	3.959938
3.24	4.048218
3.25	3.936237
3.26	3.998067
3.27	3.987525
3.28	3.851622
3.29	3.817330
3.30	3.777970
3.31	3.824079
3.32	3.743046
3.33	3.732792
3.34	3.566562
3.35	3.673538
3.36	3.516585
3.37	3.601842
3.38	3.491938
3.39	3.386132
3.40	3.415476
3.41	3.322260
3.42	3.283652
3.43	3.308409
3.44	3.333766
3.45	3.205028
3.46	3.181137
3.47	3.235615
3.48	3.157748
3.49	3.185951
3.50	3.151337
3.51	3.082607
3.52	3.057088
3.53	2.983485
3.54	2.965333
3.55	2.953497
3.56	2.915312
3.57	2.951559
3.58	2.834272
3.59	2.867778
3.60	2.822069
3.61	2.741683
3.62	2.685795
3.63	2.678758
3.64	2.727600
3.65	2.608134
3.66	2.610005
3.67	2.582007
3.68	2.543581
3.69	2.594956
3.70	2.592750
3.71	2.542820
3.72	2.440563
3.73	2.500489
3.74	2.457337
3.75	2.352114
3.76	2.367860
3.77	2.399602
3.78	2.284571
3.79	2.278965
3.80	2.291753
3.81	2.294096
3.82	2.291058
3.83	2.270497
3.84	2.222872
3.85	2.150401
3.86	2.146425
3.87	2.150195
3.88	2.078575
3.89	2.115662
3.90	2.034226
3.91	2.060524
3.92	2.011274
3.93	1.987234
3.94	1.983325
3.95	1.990738
3.96	1.959277
3.97	1.951205
3.98	1.922836
3.99	1.907550
4.00	1.835122
4.01	1.851340
4.02	1.866297
4.03	1.829371
4.04	1.837675
4.05	1.751862
4.06	1.739535
4.07	1.788568
4.08	1.768361
4.09	1.681458
4.10	1.679629
4.11	1.642017
4.12	1.701886
4.13	1.676709
4.14	1.617531
4.15	1.592923
4.16	1.637570
4.17	1.562207
4.18	1.572400
4.19	1.519550
4.20	1.568006
4.21	1.514469
4.22	1.503463
4.23	1.500362
4.24	1.457877
4.25	1.454950
4.26	1.450800
4.27	1.405777
4.28	1.427844
4.29	1.372474
4.30	1.378095
4.31	1.410197
4.32	1.341773
4.33	1.318853
4.34	1.327492
4.35	1.294795
4.36	1.312792
4.37	1.267939
4.38	1.311564
4.39	1.281016
4.40	1.268014
4.41	1.248980
4.42	1.239928
4.43	1.227517
4.44	1.210277
4.45	1.176111
4.46	1.174867
4.47	1.191893
4.48	1.137589
4.49	1.169190
4.50	1.160991
4.51	1.132012
4.52	1.108098
4.53	1.110422
4.54	1.118513
4.55	1.069854
4.56	1.074268
4.57	1.041069
4.58	1.073405
4.59	1.045766
4.60	1.047382
4.61	1.038228
4.62	0.989662
4.63	1.016943
4.64	0.982508
4.65	0.965182
4.66	0.956109
4.67	0.959784
4.68	0.946308
4.69	0.962440
4.70	0.917068
4.71	0.909552
4.72	0.923668
4.73	0.909851
4.74	0.874156
4.75	0.879980
4.76	0.893374
4.77	0.875355
4.78	0.840015
4.79	0.848096
4.80	0.853238
4.81	0.833322
4.82	0.822729
4.83	0.818607
4.84	0.825750
4.85	0.807839
4.86	0.787967
4.87	0.773052
4.88	0.790149
4.89	0.760762
4.90	0.778757
4.91	0.757261
4.92	0.758442
4.93	0.738581
4.94	0.742729
4.95	0.721304
4.96	0.711389
4.97	0.726153
4.98	0.689788
4.99	0.687904
5.00	0.691756
5.01	0.688199
5.02	0.678861
5.03	0.655906
5.04	0.652199
5.05	0.642620
5.06	0.664973
5.07	0.637201
5.08	0.649886
5.09	0.636510
5.10	0.624128
5.11	0.620948
5.12	0.613704
5.13	0.620350
5.14	0.614374
5.15	0.590185
5.16	0.590655
5.17	0.571093
5.18	0.570357
5.19	0.563809
5.20	0.564218
5.21	0.548565
5.22	0.559304
5.23	0.544377
5.24	0.554060
5.25	0.531258
5.26	0.526524
5.27	0.518405
5.28	0.530382
5.29	0.513480
5.30	0.509292
5.31	0.515833
5.32	0.504822
5.33	0.490158
5.34	0.500840
5.35	0.480454
5.36	0.478756
5.37	0.469294
5.38	0.461105
5.39	0.473990
5.40	0.466776
5.41	0.449889
5.42	0.444438
5.43	0.440746
5.44	0.448039
5.45	0.447924
5.46	0.440580
5.47	0.439541
5.48	0.418204
5.49	0.431843
5.50	0.411718
5.51	0.405723
5.52	0.412891
5.53	0.408380
5.54	0.396200
5.55	0.393343
5.56	0.400336
5.57	0.399883
5.58	0.384826
5.59	0.377596
5.60	0.379965
5.61	0.373510
5.62	0.371366
5.63	0.365182
5.64	0.358306
5.65	0.357107
5.66	0.352388
5.67	0.355741
5.68	0.346463
5.69	0.338304
5.70	0.348652
5.71	0.335708
5.72	0.331892
5.73	0.336740
5.74	0.337137
5.75	0.322949
5.76	0.328893
5.77	0.325936
5.78	0.310603
5.79	0.312300
5.80	0.313579
5.81	0.310793
5.82	0.298062
5.83	0.307379
5.84	0.305364
5.85	0.292666
5.86	0.292859
5.87	0.283370
5.88	0.290888
5.89	0.284566
5.90	0.274236
5.91	0.283831
5.92	0.279090
5.93	0.275350
5.94	0.266036
5.95	0.261353
5.96	0.262939
5.97	0.263880
5.98	0.256789
5.99	0.250929
6.00	0.248181
6.01	0.252633
6.02	0.251584
6.03	0.251876
6.04	0.241321
6.05	0.241839
6.06	0.242927
6.07	0.237104
6.08	0.238031
6.09	0.232207
6.10	0.224566
6.11	0.224403
6.12	0.225741
6.13	0.220855
6.14	0.221891
6.15	0.217605
6.16	0.217480
6.17	0.217938
6.18	0.209284
6.19	0.211096
6.20	0.203008
6.21	0.210117
6.22	0.205494
6.23	0.204516
6.24	0.203388
6.25	0.198068
6.26	0.196461
6.27	0.191596
6.28	0.194087
6.29	0.187686
6.30	0.187091
6.31	0.188127
6.32	0.183990
6.33	0.185504
6.34	0.176755
6.35	0.178281
6.36	0.178137
6.37	0.175980
6.38	0.174070
6.39	0.170186
6.40	0.174058
6.41	0.167981
6.42	0.167481
6.43	0.164609
6.44	0.162454
6.45	0.165705
6.46	0.162804
6.47	0.162635
6.48	0.160170
6.49	0.155073
6.50	0.156871
6.51	0.150042
6.52	0.148975
6.53	0.151311
6.54	0.151591
6.55	0.147820
6.56	0.142737
6.57	0.145619
6.58	0.142864
6.59	0.143752
6.60	0.141349
6.61	0.138158
6.62	0.134548
6.63	0.133797
6.64	0.131849
6.65	0.135462
6.66	0.133684
6.67	0.131784
6.68	0.131770
6.69	0.127557
6.70	0.127776
6.71	0.125992
6.72	0.123545
6.73	0.125395
